,id,f1_score,precision,recall,accuracy,binary_cross_entropy,seed,circuit,learning_rate,loss_history,val_loss_history,val_f1s,scaler
49,49,0.8952676493405741,0.8702865761689291,0.9217252396166135,0.8891625615763546,0.4489653408527374,7,Ranga2024Circuit,0.001,"[0.7284465579217986, 0.6706930149934793, 0.6443605722957536, 0.6257006843623362, 0.6082231351419499, 0.5909055796893019, 0.5740494761419924, 0.5579635261705047, 0.5424002230559525, 0.5279170078666586, 0.513848184558906, 0.5007362978434876, 0.4884127901965066, 0.47677537024413286, 0.46595579013228416, 0.4558214179583286]","[0.6911249756813049, 0.6557835936546326, 0.6358177661895752, 0.6184719204902649, 0.6015000343322754, 0.5848222374916077, 0.5687872171401978, 0.5532787442207336, 0.5386609435081482, 0.5248787999153137, 0.5118263363838196, 0.499517023563385, 0.4879186451435089, 0.47714662551879883, 0.46707385778427124, 0.45776301622390747]","[0.6793066088840737, 0.8384043272481406, 0.8632268632268633, 0.8395904436860068, 0.851698425849213, 0.8666666666666667, 0.8724082934609251, 0.8774703557312253, 0.880187940485513, 0.8785046728971962, 0.8788819875776398, 0.8787644787644787, 0.8793235972328978, 0.8802440884820748, 0.8795731707317073, 0.8799392097264438]",MinMaxScaler
50,50,0.8234482758620689,0.7245145631067961,0.9536741214057508,0.7898193760262726,0.6217992305755615,7,Senokosov2024Circuit,0.01,"[0.6968885842514666, 0.6905974157546696, 0.6851647886398592, 0.6799180699806464, 0.6750965424274143, 0.670179499999473, 0.6652546442653003, 0.660972364835049, 0.656057915993427, 0.652298913974511, 0.6477605431879822, 0.6438195948538027, 0.6396761252299735, 0.6356594850750346, 0.6318570346032318, 0.6281053457213076]","[0.6931686401367188, 0.6876862645149231, 0.6827418804168701, 0.6781617999076843, 0.6727868914604187, 0.668197512626648, 0.6636743545532227, 0.6595610976219177, 0.6555284857749939, 0.6512062549591064, 0.6469784379005432, 0.6430177092552185, 0.6389755606651306, 0.6351235508918762, 0.6322124600410461, 0.6279571652412415]","[0.6793066088840737, 0.6796747967479675, 0.6800651819663226, 0.8201539538138558, 0.7483403741701871, 0.7440191387559809, 0.7576499388004896, 0.821173104434907, 0.7519708914493632, 0.8247272727272728, 0.821173104434907, 0.7906066536203522, 0.819718309859155, 0.8168624740843123, 0.8237918215613383, 0.8174273858921162]",MinMaxScaler
51,51,0.6793271839392295,0.514379622021364,1.0,0.5147783251231527,0.6889684796333313,7,Senokosov2024Circuit,0.001,"[0.7077340769924616, 0.6991113514492386, 0.6970107437748658, 0.6963000913199625, 0.6957263150497487, 0.6952292828967697, 0.694621516293601, 0.6940786905194584, 0.6934867383618104, 0.6929829746092621, 0.6923705141403174, 0.6918391050084641, 0.6912400693093476, 0.6906201376726753, 0.6901146918535233, 0.6894491699181104]","[0.7011580467224121, 0.6974238157272339, 0.6964200139045715, 0.6958588361740112, 0.6953217387199402, 0.6947810649871826, 0.6942461133003235, 0.6936941146850586, 0.6931504607200623, 0.692606508731842, 0.6920618414878845, 0.6915100812911987, 0.6909500956535339, 0.69039386510849, 0.6898340582847595, 0.6892806887626648]","[0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737]",MinMaxScaler
52,52,0.6143497757847534,0.577247191011236,0.6565495207667732,0.5763546798029556,0.6806517243385315,7,Anusha2024Circuit,0.01,"[0.6805270129912778, 0.6756656389487418, 0.6731503897983777, 0.6719264515528554, 0.671628628318247, 0.6712375842034817, 0.6707528580568338, 0.6710784741138157, 0.6707433138630892, 0.6711325316052688, 0.6710090635246352, 0.6708243322607718, 0.6708605158093729, 0.6708918278546709, 0.6707558143687876, 0.6707130435265993]","[0.6766386032104492, 0.6731347441673279, 0.6718533039093018, 0.6711386442184448, 0.6702097654342651, 0.6701067090034485, 0.670046329498291, 0.6705624461174011, 0.6706627607345581, 0.6704387664794922, 0.6698560118675232, 0.6700248122215271, 0.6696521639823914, 0.6696839332580566, 0.6705808043479919, 0.6697782874107361]","[0.6325785244704164, 0.623574144486692, 0.6462633451957296, 0.5780346820809249, 0.6265775798069785, 0.6299559471365639, 0.6321167883211679, 0.5785123966942148, 0.6477675407512402, 0.5799011532125206, 0.5956765412329864, 0.6382671480144404, 0.6116731517509728, 0.610806577916993, 0.5785123966942148, 0.6282335550628233]",MinMaxScaler
53,53,0.59247889485802,0.5701624815361891,0.6166134185303515,0.5640394088669951,0.6804279685020447,7,Anusha2024Circuit,0.001,"[0.689959076478293, 0.6828426738318644, 0.6813964390833127, 0.6806894205510616, 0.6800609683912051, 0.6794557824338737, 0.6787479451220286, 0.6782776127128225, 0.6777197691170793, 0.6772315592357987, 0.6767846043956908, 0.6763112621479913, 0.6759240629249498, 0.6755094416439533, 0.6751464219077637, 0.6747607208396259]","[0.6839794516563416, 0.681572675704956, 0.6806983351707458, 0.6799966096878052, 0.6793019771575928, 0.678673505783081, 0.6781010627746582, 0.6775164604187012, 0.6769996285438538, 0.6764968633651733, 0.6760313510894775, 0.675599992275238, 0.6751832365989685, 0.6748026609420776, 0.6744438409805298, 0.674117386341095]","[0.7018561484918794, 0.6478076379066479, 0.6231772831926324, 0.5966319165998396, 0.6215384615384615, 0.6217457886676876, 0.6269545793000745, 0.6104605776736924, 0.6262172284644195, 0.6251896813353566, 0.6104605776736924, 0.6251896813353566, 0.623574144486692, 0.6259426847662142, 0.6215384615384615, 0.624715693707354]",MinMaxScaler
54,54,0.8937160589604345,0.8687782805429864,0.9201277955271565,0.8875205254515599,0.3193124532699585,7,DoubleEntanglementVLCircuit,0.01,"[0.6603600249478692, 0.590064519134007, 0.5334327370908699, 0.4888873180668605, 0.4544479250907898, 0.42709869244381, 0.4054175236899602, 0.3886429983142175, 0.37441248931971033, 0.36374521074130345, 0.35443253177953393, 0.34678888659139995, 0.3408044336461707, 0.3353311226360108, 0.33115381051443127, 0.32760215310477897]","[0.6245347261428833, 0.5637430548667908, 0.5157199501991272, 0.4782819449901581, 0.449055016040802, 0.42639240622520447, 0.4086083769798279, 0.3939305543899536, 0.3827032446861267, 0.3733251988887787, 0.3658861815929413, 0.3604886531829834, 0.355102002620697, 0.3509890139102936, 0.34710410237312317, 0.34553027153015137]","[0.8871715610510046, 0.8824451410658307, 0.8871834228702993, 0.8813825608798115, 0.8858024691358025, 0.8878648233486943, 0.888208269525268, 0.8858024691358025, 0.8873563218390804, 0.8866459627329193, 0.8875192604006163, 0.8909229595728452, 0.888208269525268, 0.8873563218390804, 0.8866459627329193, 0.8895658796648895]",MinMaxScaler
55,55,0.8790322580645161,0.8876221498371335,0.8706070287539937,0.8768472906403941,0.5726368427276611,7,DoubleEntanglementVLCircuit,0.001,"[0.720801048961125, 0.6876276611889663, 0.6738776874385382, 0.6658303420010366, 0.6586093034007048, 0.6512062839771572, 0.6436594514862487, 0.6360466388103209, 0.6283030135459021, 0.6208313976071382, 0.6131899203909071, 0.6056859991268108, 0.5982788295338028, 0.590899904503634, 0.5836920269617909, 0.5766944479393331]","[0.6991220712661743, 0.6794244050979614, 0.6702460050582886, 0.6631714105606079, 0.6561503410339355, 0.6489121913909912, 0.6415964365005493, 0.6341257095336914, 0.6267255544662476, 0.6194245219230652, 0.6121443510055542, 0.6049197316169739, 0.5977484583854675, 0.5907137393951416, 0.5838437080383301, 0.5771481990814209]","[0.6793066088840737, 0.6793066088840737, 0.8842257597684515, 0.8396305625524769, 0.8287671232876712, 0.8357446808510638, 0.8490878938640133, 0.8471760797342193, 0.8555102040816327, 0.8559804719283971, 0.8557457212713936, 0.8665594855305466, 0.8690095846645367, 0.8744038155802861, 0.8744038155802861, 0.8774703557312253]",MinMaxScaler
56,56,0.7082748948106592,0.63125,0.8067092651757188,0.6584564860426929,0.6803008913993835,8,Ranga2024Circuit,0.01,"[0.686486152637946, 0.6826484883694273, 0.6803961994224473, 0.679059346843707, 0.6780201018248734, 0.6774598195364601, 0.6770121657142514, 0.6767252744420579, 0.6765705088251516, 0.6766047020883936, 0.6764024621561954, 0.6767284089797422, 0.6765022032747143, 0.6763232679743516, 0.6765749072165865, 0.6761837487942294]","[0.6840960383415222, 0.6814236044883728, 0.6807357668876648, 0.6796044111251831, 0.6783201098442078, 0.6780630350112915, 0.6778292655944824, 0.6777905821800232, 0.6777709126472473, 0.6777095198631287, 0.6780678033828735, 0.6777277588844299, 0.6777710318565369, 0.6780743598937988, 0.6778833866119385, 0.6783062219619751]","[0.7322335025380711, 0.7232876712328767, 0.7292191435768262, 0.6479802143446002, 0.6962305986696231, 0.6913207547169812, 0.6975354742345033, 0.6884003032600455, 0.6845329249617151, 0.6964951528709918, 0.7090779127948534, 0.6970830216903515, 0.6953298739807264, 0.6613290632506005, 0.6994856722997795, 0.7088967971530249]",MinMaxScaler
57,57,0.7158866183256427,0.6094276094276094,0.8674121405750799,0.6461412151067324,0.683427095413208,8,Ranga2024Circuit,0.001,"[0.6912248999272522, 0.6880103310472087, 0.6871322048337836, 0.6866099597199967, 0.6860995275017462, 0.6856659211610493, 0.6852056933076758, 0.6848339020813766, 0.6844266098188726, 0.6840667108956137, 0.6836921684443951, 0.6834006619296575, 0.6830365879363135, 0.682701379648949, 0.6824637235779512, 0.6821212846981851]","[0.6887043714523315, 0.6874467134475708, 0.6868422627449036, 0.6863848567008972, 0.6859304308891296, 0.6855072379112244, 0.6850895285606384, 0.6847097277641296, 0.6843385100364685, 0.6839867234230042, 0.6836519241333008, 0.6833419799804688, 0.6830493807792664, 0.6827595829963684, 0.6825067400932312, 0.6822495460510254]","[0.6203941730934018, 0.7277289836888331, 0.7110582639714625, 0.7104795737122558, 0.7158403869407497, 0.7256965944272445, 0.726932668329177, 0.7270455965021861, 0.7297979797979798, 0.7297124600638978, 0.7300970873786408, 0.7279843444227005, 0.7288246881155613, 0.7293183322303111, 0.7291941875825627, 0.7305389221556886]",MinMaxScaler
58,58,0.6851595006934813,0.6053921568627451,0.7891373801916933,0.6272577996715928,0.662920355796814,8,Senokosov2024Circuit,0.01,"[0.6891481141118627, 0.6770120853264081, 0.6716609538385743, 0.669369858934691, 0.6679676500590224, 0.667391753510425, 0.667014987453034, 0.6667628562764117, 0.6667454534847486, 0.6667882845197853, 0.6662596470039142, 0.6667181539692377, 0.6665390773039115, 0.6666468464230236, 0.6668454373353406, 0.6668493016377876]","[0.6793256998062134, 0.6704832315444946, 0.6665187478065491, 0.6642616987228394, 0.6627985239028931, 0.6621708869934082, 0.6617625951766968, 0.6615461111068726, 0.6614616513252258, 0.661302924156189, 0.6613706946372986, 0.661207914352417, 0.6611611247062683, 0.6613613963127136, 0.6612067222595215, 0.6613809466362]","[0.6980756469807564, 0.6944045911047346, 0.6980132450331126, 0.6946736684171043, 0.6919228020014296, 0.6950252343186734, 0.691496837666901, 0.6960926193921853, 0.6948288419519301, 0.6935251798561151, 0.6903270702853166, 0.6920366455250176, 0.6909350463954318, 0.6978470675575352, 0.6957153231663036, 0.6915629322268326]",MinMaxScaler
59,59,0.6842105263157895,0.6039119804400978,0.7891373801916933,0.625615763546798,0.6747953295707703,8,Senokosov2024Circuit,0.001,"[0.7014008184012613, 0.6955007061754402, 0.6925250529066512, 0.6904629945362869, 0.688681914226005, 0.687104620235531, 0.685605915557397, 0.6842504810345801, 0.683020733689007, 0.6818581125453899, 0.6806816172442938, 0.6797284185886383, 0.6787482292244309, 0.6779574944000495, 0.6771938647878798, 0.6764740518441326]","[0.6977474093437195, 0.6937723755836487, 0.6911190152168274, 0.6890026330947876, 0.6871373653411865, 0.6853677034378052, 0.6837450265884399, 0.6822415590286255, 0.680846095085144, 0.679551899433136, 0.6783372759819031, 0.6772108674049377, 0.676171600818634, 0.6751841902732849, 0.6742879152297974, 0.6734370589256287]","[0.012678288431061807, 0.0, 0.6940874035989717, 0.6886850152905198, 0.69625, 0.6939040207522698, 0.6950261780104712, 0.695994747209455, 0.6980756469807564, 0.6935483870967742, 0.6924119241192412, 0.6947654656696125, 0.6935153583617747, 0.6945205479452055, 0.6935704514363885, 0.6946933149552033]",MinMaxScaler
60,60,0.6566961250849762,0.5715976331360947,0.7715654952076677,0.5853858784893268,0.6769751906394958,8,Anusha2024Circuit,0.01,"[0.6860691757970735, 0.6838421911785477, 0.6830170068301653, 0.6827032569991914, 0.6823373233017168, 0.6823735807679201, 0.6822086172668558, 0.6821332079799551, 0.6823057608776971, 0.6822319591515943, 0.6818828243566187, 0.6822506287380269, 0.682231462707645, 0.6821362850697417, 0.6824220069929173, 0.6822027246418753]","[0.6797719597816467, 0.6772232055664062, 0.6763308048248291, 0.6760357022285461, 0.6743369102478027, 0.6738452315330505, 0.673576295375824, 0.6734294295310974, 0.673541247844696, 0.6733424663543701, 0.6735419034957886, 0.6731361746788025, 0.6730985045433044, 0.6734281778335571, 0.6732779741287231, 0.673265814781189]","[0.6811779769526248, 0.6593103448275862, 0.6867924528301886, 0.6012658227848101, 0.6537634408602151, 0.6606018194541637, 0.6607629427792916, 0.6557842441447835, 0.6404084609773888, 0.6522988505747126, 0.6697551290536069, 0.6597796143250688, 0.6588881262868909, 0.6372980910425844, 0.6424418604651163, 0.6604026845637584]",MinMaxScaler
61,61,0.6567366283006093,0.5699177438307873,0.7747603833865815,0.583743842364532,0.6801297068595886,8,Anusha2024Circuit,0.001,"[0.6887517502825511, 0.6870041338628844, 0.6865130233529367, 0.6861772778394976, 0.6857564982615019, 0.6855171124793982, 0.6851887171597857, 0.6849321999440068, 0.6847675817185327, 0.6845195379696394, 0.6842290553215303, 0.6841032250147117, 0.6839170942181035, 0.6838103781797384, 0.6837304446258043, 0.6835684315546563]","[0.6847732067108154, 0.6838115453720093, 0.6830888986587524, 0.6825332641601562, 0.682041585445404, 0.6815944314002991, 0.6811187863349915, 0.680648922920227, 0.6802545785903931, 0.6798816919326782, 0.6795246005058289, 0.6791760921478271, 0.678863525390625, 0.6785629391670227, 0.6782741546630859, 0.6780346035957336]","[0.6631016042780749, 0.6848792884371029, 0.6886264760720945, 0.6878109452736318, 0.6864728192161821, 0.68, 0.6791478373143964, 0.680796403339756, 0.6774821544451655, 0.673215455140799, 0.6719367588932806, 0.6719367588932806, 0.6697551290536069, 0.6693174287607687, 0.6697551290536069, 0.664886515353805]",MinMaxScaler
62,62,0.8496350364963504,0.782258064516129,0.9297124600638977,0.8308702791461412,0.40285971760749817,8,DoubleEntanglementVLCircuit,0.01,"[0.6683747597823018, 0.6110472120344639, 0.5676871806775269, 0.5348932999921473, 0.5091871079057455, 0.48911211698463086, 0.472630864303363, 0.4595810103377229, 0.4488114355818221, 0.4392137931365716, 0.43197588696095507, 0.42561343346575375, 0.4202378803962155, 0.4152827234448571, 0.4116741491383628, 0.4080897002039771]","[0.636867344379425, 0.5872189998626709, 0.5496123433113098, 0.5209425687789917, 0.4982304871082306, 0.4799947738647461, 0.46543046832084656, 0.45376789569854736, 0.44438689947128296, 0.43605121970176697, 0.429166316986084, 0.4235139489173889, 0.4188624918460846, 0.4148416519165039, 0.4117729961872101, 0.40843114256858826]","[0.7945911139729556, 0.8308977035490606, 0.8254620123203286, 0.8480921526277898, 0.8503253796095445, 0.8480921526277898, 0.8484848484848485, 0.8506919155134741, 0.8512518409425626, 0.8506254598969831, 0.8514705882352941, 0.8512518409425626, 0.8488888888888889, 0.8471810089020771, 0.8466716529543755, 0.8471810089020771]",MinMaxScaler
63,63,0.8169014084507042,0.7040462427745665,0.9728434504792333,0.7758620689655172,0.5994060039520264,8,DoubleEntanglementVLCircuit,0.001,"[0.7063628344943649, 0.6915069824378741, 0.6833015411700073, 0.6766560538426826, 0.6702238691872672, 0.6639238723406666, 0.6575121203143346, 0.6513297226476041, 0.6452232187515811, 0.6390440250305753, 0.6331473847753123, 0.6273259063692469, 0.6216406184983881, 0.616104264988711, 0.6106916683676996, 0.6054269940053162]","[0.6968361139297485, 0.6869365572929382, 0.6798305511474609, 0.6734032034873962, 0.6670700311660767, 0.6607405543327332, 0.6544346809387207, 0.6482042670249939, 0.6421046257019043, 0.6360816955566406, 0.6301981210708618, 0.624442994594574, 0.6188274621963501, 0.6133551597595215, 0.6080013513565063, 0.6027916669845581]","[0.0, 0.8208955223880597, 0.7228637413394919, 0.727906976744186, 0.7476076555023924, 0.7641277641277642, 0.7769423558897243, 0.7840405319822673, 0.79204107830552, 0.7966321243523317, 0.8050065876152833, 0.807666886979511, 0.8106666666666666, 0.8144675150703282, 0.816655473472129, 0.8186738836265224]",MinMaxScaler
64,64,0.7977346278317152,0.8081967213114755,0.7875399361022364,0.7947454844006568,0.46579745411872864,9,Ranga2024Circuit,0.01,"[0.6363653630802506, 0.5591461382022029, 0.5205008005233187, 0.5004581793358451, 0.48900556672168405, 0.4826210352935289, 0.47864820592497526, 0.47594862382270786, 0.474212766968106, 0.47287318473191636, 0.4727952980289334, 0.47188188125820535, 0.4713579283929185, 0.47138678713848714, 0.4709331284424192, 0.4713178848553645]","[0.5825725793838501, 0.5266291499137878, 0.49845564365386963, 0.48387229442596436, 0.474231094121933, 0.4689761698246002, 0.46560755372047424, 0.46359512209892273, 0.4624846577644348, 0.4619406461715698, 0.4607744812965393, 0.4604455530643463, 0.4606248736381531, 0.4598658084869385, 0.4598073661327362, 0.46010562777519226]","[0.7948094079480941, 0.797427652733119, 0.7980769230769231, 0.8133748055987559, 0.807843137254902, 0.802547770700637, 0.803486529318542, 0.8038125496425734, 0.802547770700637, 0.8138996138996138, 0.8044338875692795, 0.8140077821011673, 0.8022328548644339, 0.8097102584181676, 0.8031620553359684, 0.802547770700637]",MinMaxScaler
65,65,0.783625730994152,0.8213660245183888,0.7492012779552716,0.7873563218390804,0.5467725992202759,9,Ranga2024Circuit,0.001,"[0.6902573259645387, 0.6752725398462069, 0.6618714973722634, 0.6493681112402364, 0.637748842372706, 0.6268390489644126, 0.6167200368485952, 0.6072263986264405, 0.598490768553395, 0.590177604242375, 0.582704964044847, 0.5754538007864827, 0.5687388314032241, 0.562594762366069, 0.5568077990687207, 0.5517040199943279]","[0.6815463304519653, 0.666857123374939, 0.653106689453125, 0.640591025352478, 0.6286678910255432, 0.6175150275230408, 0.6072473526000977, 0.5976441502571106, 0.5886919498443604, 0.580385148525238, 0.572625994682312, 0.5653111934661865, 0.5586048364639282, 0.5524049401283264, 0.5466324090957642, 0.5412670969963074]","[0.225, 0.4546525323910483, 0.6133056133056133, 0.6673209028459274, 0.7356948228882834, 0.7356948228882834, 0.7577639751552795, 0.7634124890061565, 0.7632263660017347, 0.7713310580204779, 0.7766497461928934, 0.7789824854045038, 0.7837613918806959, 0.7851239669421488, 0.7895167895167895, 0.7895167895167895]",MinMaxScaler
66,66,0.7821482602118003,0.742816091954023,0.8258785942492013,0.7635467980295566,0.5371199250221252,9,Senokosov2024Circuit,0.01,"[0.65806000620911, 0.6062745424477678, 0.5764928634621596, 0.5592614243689337, 0.5500156522581452, 0.5451966895672836, 0.5418788457387372, 0.5407367230049873, 0.5397781394422054, 0.5398532074729079, 0.539641381486466, 0.5395156641147638, 0.5388191019822108, 0.5394573442049717, 0.5394543963239381, 0.5394829313613867]","[0.6309804320335388, 0.594554603099823, 0.5741437673568726, 0.5638232231140137, 0.5579894781112671, 0.5541328191757202, 0.5527558922767639, 0.5521355271339417, 0.5519847273826599, 0.5520528554916382, 0.5519688129425049, 0.5521349310874939, 0.552199125289917, 0.5521787405014038, 0.5521811246871948, 0.5521400570869446]","[0.7775467775467776, 0.7741466957153231, 0.7712609970674487, 0.7722627737226277, 0.7706959706959707, 0.7700374531835206, 0.7699248120300752, 0.7705041384499624, 0.7721423164269493, 0.7704918032786885, 0.7699248120300752, 0.7701492537313432, 0.7707539984767707, 0.7703814510097232, 0.7700374531835206, 0.7699248120300752]",MinMaxScaler
67,67,0.7848285922684172,0.7221476510067114,0.8594249201277955,0.7577996715927751,0.5995612740516663,9,Senokosov2024Circuit,0.001,"[0.6908274814486504, 0.6826795649371649, 0.6750694601551482, 0.6678461736362231, 0.6608786504519614, 0.6543927359345713, 0.6479865141997212, 0.641979350659408, 0.6361673056687179, 0.630745608751711, 0.6254628369290578, 0.6204045832549271, 0.6153903932947862, 0.6109509287696135, 0.6065349676891377, 0.6023713138542677]","[0.6868935227394104, 0.6794768571853638, 0.6724722981452942, 0.6657924056053162, 0.6594673991203308, 0.6533478498458862, 0.6475545763969421, 0.6419878602027893, 0.6366897821426392, 0.6316162347793579, 0.6267737746238708, 0.6221325993537903, 0.6177250146865845, 0.6134933233261108, 0.6095000505447388, 0.6056738495826721]","[0.7020316027088036, 0.7406955460646736, 0.7562062380649268, 0.7682030728122913, 0.7702612190221031, 0.7763248451479697, 0.7753673897830651, 0.7792760823278921, 0.7758007117437722, 0.7719799857040743, 0.7758620689655172, 0.7754512635379062, 0.7760115606936416, 0.7741466957153231, 0.7741466957153231, 0.7729257641921398]",MinMaxScaler
68,68,0.7752184273232724,0.7709320695102686,0.7795527156549521,0.7676518883415435,0.5355402231216431,9,Anusha2024Circuit,0.01,"[0.6398856094793269, 0.5767746930451769, 0.5536282380160532, 0.5448744688183069, 0.5420834583867538, 0.540528497707687, 0.5403673550800273, 0.5401188914517039, 0.5392105933278799, 0.539662070964512, 0.5403077695518732, 0.5398285122294175, 0.5390838932638106, 0.5401346126669332, 0.5400620067590162, 0.5401271195395997]","[0.5968881249427795, 0.5613681077957153, 0.5490824580192566, 0.5455785989761353, 0.5435933470726013, 0.5431570410728455, 0.5430315136909485, 0.5432209372520447, 0.5433738231658936, 0.5435652732849121, 0.5431954860687256, 0.5431919097900391, 0.5448166131973267, 0.5431686043739319, 0.543290913105011, 0.543159544467926]","[0.7806354009077155, 0.7796340493237868, 0.7821862348178138, 0.7796340493237868, 0.7821862348178138, 0.7823240589198036, 0.7816843826655765, 0.7819672131147541, 0.7809680065627563, 0.7800161160354553, 0.7813267813267813, 0.7837398373983739, 0.7788944723618091, 0.7820408163265307, 0.7819672131147541, 0.7814029363784666]",MinMaxScaler
69,69,0.772093023255814,0.75,0.7955271565495208,0.7586206896551724,0.564541220664978,9,Anusha2024Circuit,0.001,"[0.6897465892528233, 0.6752258794088113, 0.6624970716473303, 0.6509540933919581, 0.6401387382494775, 0.6304107426028502, 0.6215235783081305, 0.6133673849858736, 0.6056119770203766, 0.599005291728597, 0.5930833520465776, 0.58727191437624, 0.5821382084763363, 0.5777927426327216, 0.5738064781027404, 0.5702430522559505]","[0.6816472411155701, 0.6679319143295288, 0.6556163430213928, 0.644343912601471, 0.634006679058075, 0.6246792078018188, 0.6161347031593323, 0.6084194183349609, 0.6013563871383667, 0.595059335231781, 0.5893601179122925, 0.5841848254203796, 0.579588770866394, 0.5754588842391968, 0.5717822313308716, 0.5685192346572876]","[0.673224043715847, 0.6839080459770115, 0.7120933087783916, 0.7551978537894031, 0.7620357634112792, 0.7795389048991355, 0.7813884785819794, 0.7808946171341926, 0.7786259541984732, 0.7784615384615384, 0.7788983708301008, 0.7800312012480499, 0.7821316614420063, 0.7835703001579779, 0.782608695652174, 0.7790143084260731]",MinMaxScaler
70,70,0.8149882903981265,0.7969465648854962,0.8338658146964856,0.8054187192118226,0.48568734526634216,9,DoubleEntanglementVLCircuit,0.01,"[0.6723259142354915, 0.6349609009921551, 0.6046159102728492, 0.5799956287404424, 0.5607786439359188, 0.5452238771280176, 0.5323961579093808, 0.5220946147057571, 0.5140491714210886, 0.5075043944739982, 0.5023586160846447, 0.49765781303377526, 0.4938211556720106, 0.4918687874941449, 0.4892725672964987, 0.4877812721227345]","[0.654418408870697, 0.6225007772445679, 0.5971511602401733, 0.5780681371688843, 0.5616188049316406, 0.5488983988761902, 0.5386579036712646, 0.530839741230011, 0.5245431065559387, 0.5194386839866638, 0.5154622197151184, 0.5123087763786316, 0.5108311176300049, 0.5080124735832214, 0.5065971612930298, 0.5054673552513123]","[0.8375706214689266, 0.8111782477341389, 0.7965970610982211, 0.8198665678280208, 0.8099924299772899, 0.7854889589905363, 0.7928068803752932, 0.7864460204885737, 0.7864460204885737, 0.7990762124711316, 0.7918622848200313, 0.7965970610982211, 0.7770700636942676, 0.7928068803752932, 0.7918622848200313, 0.7918622848200313]",MinMaxScaler
71,71,0.8218125960061444,0.7914201183431953,0.854632587859425,0.8095238095238095,0.6305765509605408,9,DoubleEntanglementVLCircuit,0.001,"[0.6919967677248152, 0.6874744798007765, 0.6830001181285632, 0.6785935241925088, 0.6742839907345018, 0.6701125606502357, 0.6659063332174954, 0.6618083980130521, 0.6578421682903641, 0.6539112380460689, 0.650094920279164, 0.6462469304862776, 0.6424870389072519, 0.6389396355340355, 0.6353530795558503, 0.631911908521464]","[0.6898418664932251, 0.6855710744857788, 0.681349515914917, 0.6772913336753845, 0.6732543110847473, 0.6692807078361511, 0.6653916835784912, 0.6615780591964722, 0.6578517556190491, 0.6541871428489685, 0.6505979299545288, 0.6470482349395752, 0.6435855627059937, 0.6402297616004944, 0.636925995349884, 0.6336729526519775]","[0.7029758562605278, 0.8100929614873837, 0.8210382513661202, 0.825, 0.8362863217576187, 0.8215339233038348, 0.8194029850746268, 0.8099924299772899, 0.8088012139605463, 0.8091254752851711, 0.8054919908466819, 0.8064024390243902, 0.8064024390243902, 0.8012279355333844, 0.8045801526717558, 0.8021472392638037]",MinMaxScaler
72,72,0.7139588100686499,0.6832116788321168,0.7476038338658147,0.6921182266009852,0.6223020553588867,10,Ranga2024Circuit,0.01,"[0.6880759569375139, 0.6539765243467531, 0.6366957633903152, 0.6287622741962734, 0.624404071977264, 0.6223364914522359, 0.6213119524089914, 0.6206439360976219, 0.6207741036226875, 0.6205108726495191, 0.6204025534618842, 0.6207056561190831, 0.62037377686877, 0.6203485832206512, 0.6206748349297988, 0.620718472784287]","[0.668643057346344, 0.6464022397994995, 0.6362497210502625, 0.6309695839881897, 0.6286652088165283, 0.6281569004058838, 0.6273308992385864, 0.6270933747291565, 0.6278015971183777, 0.6278584599494934, 0.6271357536315918, 0.628096878528595, 0.6275967955589294, 0.6277164220809937, 0.627638041973114, 0.6274064183235168]","[0.7119883040935673, 0.7190839694656489, 0.7125091441111924, 0.7202472952086554, 0.7202472952086554, 0.7164179104477612, 0.7183734939759037, 0.7204301075268817, 0.7159716758457907, 0.7159716758457907, 0.71580547112462, 0.7146245059288537, 0.7143922445935869, 0.7184313725490196, 0.7178683385579937, 0.7209302325581395]",MinMaxScaler
73,73,0.7221396731054978,0.675,0.7763578274760383,0.6929392446633826,0.651028573513031,10,Ranga2024Circuit,0.001,"[0.7097886355691835, 0.7039364139108282, 0.6984606816580421, 0.6933456406389412, 0.6884605447320562, 0.6839069477037379, 0.6795434640034249, 0.6754524590153443, 0.6716383056421029, 0.6679724690161253, 0.664528600871563, 0.6614493715919947, 0.6583468270929236, 0.6554902968438048, 0.6530016927342666, 0.6506196432992032]","[0.7059001922607422, 0.7005980014801025, 0.6956557035446167, 0.6909273862838745, 0.68650221824646, 0.6823181509971619, 0.6783702373504639, 0.6746668815612793, 0.6711695194244385, 0.6678347587585449, 0.664760172367096, 0.6618515253067017, 0.6591557860374451, 0.6566330194473267, 0.65428626537323, 0.652154803276062]","[0.49273447820343463, 0.5337579617834395, 0.6725082146768894, 0.6818941504178273, 0.7015706806282722, 0.7071428571428572, 0.7168141592920354, 0.7129291453615778, 0.7182569496619083, 0.7175226586102719, 0.7183734939759037, 0.7186081694402421, 0.718914845516202, 0.715261958997722, 0.715261958997722, 0.715261958997722]",MinMaxScaler
